,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
9001,0.723,The Rolling Stones,0.331,165213,0.277,0,1LD75COdR1n8jTIjommyS2,0.00263,7,0.181,-11.035,1,As Tears Go By - Mono Version,54,1965-12-04,0.0295,112.78,0.366,1965
9006,0.22,The Beatles,0.629,116480,0.551,0,2ue1KRstSKHF8jQkIJZiNC,0.0,0,0.0432,-8.281,1,It's Only Love - Remastered 2009,51,1965-08-06,0.0256,113.155,0.685,1965
9016,0.14400000000000002,The Rolling Stones,0.327,221493,0.92,0,7foiOmd1Je7Z0D3TaZCDro,0.84,9,0.774,-5.223,1,The Last Time - Mono Version,51,1965-07-30,0.0611,167.972,0.439,1965
9032,0.238,The Beatles,0.516,125360,0.638,0,7hefVXaGsFPesbK6fKwS6F,0.0,9,0.333,-7.4529999999999985,1,Another Girl - Remastered 2009,49,1965-08-06,0.0314,88.65700000000002,0.8220000000000001,1965
9036,0.262,The Rolling Stones,0.527,303187,0.731,0,7AjHtyU0aLwdqb68uzwRlh,0.0027600000000000003,2,0.112,-7.6179999999999986,1,Everybody Needs Somebody To Love - Long Version,50,1965-01-15,0.0668,177.97799999999995,0.795,1965
9038,0.366,The Beatles,0.7020000000000001,150373,0.447,0,0IxxqsYBcCHEQ1HqLYJnwx,0.0,7,0.153,-10.122,1,Act Naturally - Remastered 2009,48,1965-08-06,0.0308,93.02,0.944,1965
9053,0.415,The Beatles,0.555,156867,0.57,0,0y1LLH0NiwOD5tM3aNMXTr,0.0,7,0.191,-7.869,1,You Like Me Too Much - Remastered 2009,47,1965-08-06,0.0302,88.316,0.899,1965
9055,0.061,The Beatles,0.5920000000000001,157987,0.7959999999999999,0,2jnr9KaaMAmvk0zMcM9UzV,0.0,7,0.131,-8.125,1,Tell Me What You See - Remastered 2009,47,1965-08-06,0.0429,136.675,0.7,1965
9056,0.116,The Beatles,0.373,176507,0.934,0,70Dohn82wv6VtxGesqRzbZ,0.00445,9,0.0962,-6.752999999999999,1,Dizzy Miss Lizzy - Remastered 2009,47,1965-08-06,0.0591,136.037,0.918,1965
9068,0.0493,The Rolling Stones,0.464,202267,0.795,0,63T7DJ1AFDD6Bn8VzG6JE8,0.00244,1,0.399,-9.267,1,"Paint It, Black",78,1966-04-15,0.0926,158.691,0.612,1966
9082,0.936,The Beatles,0.581,126533,0.28,0,5GjPQ0eI7AgmOnADn1EO6Q,1.56e-05,4,0.305,-9.091,0,Eleanor Rigby - Remastered 2009,69,1966-08-05,0.0381,137.83100000000002,0.813,1966
9086,0.0103,The Rolling Stones,0.505,204480,0.836,0,1RJeiAIwR9pZBgJA8ndZLL,0.0771,5,0.295,-7.383999999999999,0,"Paint It, Black - Mono",69,1966-01-01,0.101,159.66899999999995,0.764,1966
9114,0.299,The Rolling Stones,0.732,221533,0.494,0,5lmGgOaixbwKHtpTzjJoqx,0.205,6,0.0919,-13.571,0,Under My Thumb,64,1966-04-15,0.0406,126.986,0.799,1966
9130,0.531,The Beatles,0.604,158880,0.5489999999999999,0,50xwQXPtfNZFKFeZ0XePWc,0.0,1,0.438,-9.873,1,Yellow Submarine - Remastered 2009,64,1966-08-05,0.0389,111.398,0.696,1966
9136,0.0362,The Rolling Stones,0.596,219467,0.901,0,55LRDFmsuazr533WrtHHW9,0.7490000000000001,3,0.0698,-7.372999999999997,1,Jumpin' Jack Flash - Mono,63,1966-01-01,0.0482,137.359,0.621,1966
9142,0.7829999999999999,The Beatles,0.483,119813,0.35100000000000003,0,1kDkaFlmkdEZiVUogaP9OZ,0.0,1,0.115,-10.487,0,For No One - Remastered 2009,61,1966-08-05,0.0278,81.208,0.713,1966
9148,0.21,The Beatles,0.494,180320,0.47,0,2ylCrFiBu98SC0vFfaCent,0.0,8,0.28,-9.599,0,I'm Only Sleeping - Remastered 2009,61,1966-08-05,0.0301,103.477,0.698,1966
9150,0.42,The Beatles,0.521,149240,0.524,0,3tGhRLgcCP6SIZU3tbGl7l,9.27e-06,0,0.0838,-6.136,1,Got To Get You Into My Life - Remastered 2009,60,1966-08-05,0.0302,136.679,0.711,1966
9156,0.0101,The Beatles,0.469,158853,0.596,0,4BRkPBUxOYffM2QXVlq7aC,0.0,7,0.321,-8.347999999999999,1,Taxman - Remastered 2009,60,1966-08-05,0.0749,133.586,0.7829999999999999,1966
9160,0.921,The Beatles,0.29,144880,0.247,0,2B4Y9u4ERAFiMo13XPJyGP,0.00565,7,0.0917,-12.125,1,"Here, There And Everywhere - Remastered 2009",61,1966-08-05,0.0383,165.361,0.36,1966
9164,0.7190000000000001,The Beatles,0.77,129293,0.496,0,7HTH1ppjkkOe7RLoBDKXYJ,0.0,11,0.123,-8.45,1,Good Day Sunshine - Remastered 2009,59,1966-08-05,0.0468,117.331,0.5710000000000001,1966
9174,0.0067,The Beatles,0.555,120493,0.65,0,4KRgqwb4kvBuTz1utbYxfb,0.0491,4,0.236,-6.936,1,And Your Bird Can Sing - Remastered 2009,59,1966-08-05,0.0282,132.59,0.966,1966
9196,8.4e-05,The Beatles,0.38,179547,0.8290000000000001,0,00oZhqZIQfL9P5CjOP6JsO,0.0020800000000000003,5,0.342,-6.105,1,Tomorrow Never Knows - Remastered 2009,56,1966-08-05,0.0405,125.887,0.0534,1966
9220,0.103,The Beatles,0.329,156040,0.6779999999999999,0,3VSuWxZM6x6V3ig5nYtikL,0.168,3,0.843,-7.877999999999999,1,She Said She Said - Remastered 2009,54,1966-08-05,0.0344,106.476,0.672,1966
9234,0.017,The Rolling Stones,0.5820000000000001,164893,0.545,0,44xykY61s1aKsgf40A5cyI,4.05e-06,4,0.229,-11.677,0,Mother's Little Helper,53,1966-04-15,0.0298,101.691,0.721,1966
9258,0.7,The Beatles,0.391,179827,0.593,0,4RdJFhfLQcezwN5LsXl4qP,0.00024900000000000004,5,0.0829,-8.999,1,Love You To - Remastered 2009,52,1966-08-05,0.0413,123.986,0.7070000000000001,1966
9270,0.336,The Beatles,0.39,247320,0.502,0,3Am0IbOxmvlSXro7N5iSfZ,0.000138,10,0.0713,-12.277,1,Strawberry Fields Forever - Remastered 2009,70,1967-11-27,0.17800000000000002,97.871,0.289,1967
9276,0.0469,The Beatles,0.311,208467,0.325,0,25yQPHgC35WNnnOUqFhgVR,0.0,2,0.139,-9.042,1,Lucy In The Sky With Diamonds - Remastered 2009,68,1967-06-01,0.0283,65.09,0.6679999999999999,1967
9285,0.365,The Beatles,0.705,164107,0.515,0,2RnPATK99oGOZygnD2GTO6,0.0,4,0.389,-9.343,1,With A Little Help From My Friends - Remastered 2009,65,1967-06-01,0.0337,112.035,0.8029999999999999,1967
9286,0.29,The Beatles,0.364,337413,0.457,0,0hKRSZhUGEhKU6aNSPBACZ,0.000106,4,0.922,-14.162,0,A Day In The Life - Remastered 2009,65,1967-06-01,0.0675,163.219,0.175,1967
9290,0.212,The Beatles,0.6509999999999999,180893,0.488,0,1h04XMpzGzmAudoI6VHBgA,0.026,9,0.136,-8.22,1,Penny Lane - Remastered 2009,65,1967-11-27,0.0316,113.038,0.49,1967
9291,0.34600000000000003,The Beatles,0.4,230387,0.48,0,68BTFws92cRztMS1oQ7Ewj,3.1e-05,7,0.155,-7.768,1,All You Need Is Love - Remastered 2009,66,1967-11-27,0.0295,103.436,0.653,1967
9292,0.0828,The Beatles,0.401,275867,0.556,0,6Pq9MmkDQYZiiCDpxnvrf6,0.000359,2,0.589,-10.532,1,I Am The Walrus - Remastered 2009,63,1967-11-27,0.0513,85.206,0.654,1967
9294,0.306,The Beatles,0.479,208840,0.733,0,0vZ97gHhemKm6c64hTfJNA,2.4e-05,0,0.414,-8.753,1,"Hello, Goodbye - Remastered 2009",65,1967-11-27,0.0256,99.307,0.8059999999999999,1967
9296,0.0857,The Beatles,0.451,122893,0.6729999999999999,0,4fUKE8EULjQdHF4zb0M8FO,0.00225,7,0.797,-9.115,1,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,64,1967-06-01,0.0734,95.513,0.583,1967
9297,0.625,The Beatles,0.7040000000000001,157667,0.241,0,1NrbnHlR2BFREcyWXHIHip,2.8000000000000013e-05,1,0.0868,-13.258,1,When I'm Sixty Four - Remastered 2009,63,1967-06-01,0.0476,140.411,0.6609999999999999,1967
9306,0.831,The Rolling Stones,0.524,196493,0.5529999999999999,0,4hupcimlg3UBbW1kAQ6vrT,0.0,0,0.174,-10.767,1,Ruby Tuesday,62,1967-01-20,0.0292,104.578,0.517,1967
9309,0.944,The Beatles,0.381,215160,0.214,0,3PjMtNzwhDHqxoKudm6GvF,0.0,4,0.106,-11.629,1,She's Leaving Home - Remastered 2009,61,1967-06-01,0.0337,127.581,0.393,1967
9322,0.313,The Beatles,0.632,168120,0.471,0,3LtOmWpTXLhilL5odoKysR,5.08e-06,0,0.0712,-7.887,1,Getting Better - Remastered 2009,58,1967-06-01,0.0348,121.672,0.764,1967
9329,0.382,The Beatles,0.469,156827,0.507,0,3pKKxkeB1pOUMHwWBmKc3Y,0.0,0,0.0783,-8.917,0,Fixing A Hole - Remastered 2009,58,1967-06-01,0.0451,112.984,0.619,1967
9330,0.339,The Beatles,0.35200000000000004,304667,0.479,0,3Umg8CDhO8dOSj7yBTInYb,0.000353,6,0.486,-9.965,1,Within You Without You - Remastered 2009,58,1967-06-01,0.0338,126.166,0.354,1967
9331,0.0119,The Beatles,0.619,181307,0.625,0,0JBvtprXP2Z0LP3jmzA7Xp,1.05e-06,7,0.152,-9.635,1,"Baby, You're A Rich Man - Remastered 2009",57,1967-11-27,0.036000000000000004,96.751,0.467,1967
9338,0.913,The Beatles,0.35600000000000004,179107,0.26,0,6rHh8urosEFRI67xVa6fzU,2.1e-06,4,0.105,-10.577,0,The Fool On The Hill - Remastered 2009,57,1967-11-27,0.0314,144.184,0.49,1967
9365,0.0634,The Beatles,0.61,162093,0.471,0,6h9W5FxX4E9lUFsyq8j1AD,0.0,8,0.118,-9.151,0,Lovely Rita - Remastered 2009,53,1967-06-01,0.0261,87.37899999999998,0.63,1967
9380,0.784,The Beatles,0.698,148413,0.293,0,1dxbAIfCASqv6jix2R1Taj,0.0106,0,0.0936,-11.361,1,Your Mother Should Know - Remastered 2009,53,1967-11-27,0.0332,117.613,0.7240000000000001,1967
9394,0.0385,The Beatles,0.297,170107,0.613,0,0qHMhBZqYb99yhX9BHcIkV,3.98e-05,9,0.0734,-9.065,1,Magical Mystery Tour - Remastered 2009,52,1967-11-27,0.0931,170.96200000000005,0.338,1967
9403,0.338,The Beatles,0.526,157533,0.413,0,6W35n1UlkvqhfMZstB4BXs,0.0,0,0.0992,-9.865,1,Being For The Benefit Of Mr. Kite! - Remastered 2009,51,1967-06-01,0.0446,111.874,0.71,1967
9410,0.0258,The Beatles,0.294,235067,0.407,0,0QIX9BS0AUCQcHYvyrsMkV,0.000219,0,0.0852,-11.575,1,Blue Jay Way - Remastered 2009,50,1967-11-27,0.0308,101.052,0.0378,1967
9415,0.368,The Beatles,0.551,135520,0.395,0,1itLKsCWHtLnxALkgBk1Fa,0.88,0,0.0932,-14.755,1,Flying - Remastered 2009,50,1967-11-27,0.0501,92.929,0.261,1967
9416,0.0061,The Beatles,0.653,79067,0.889,0,42ocGQCOT0xYtV3f5kJDsD,0.589,0,0.892,-8.006,1,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009,51,1967-06-01,0.0453,118.773,0.879,1967
9422,0.0858,The Beatles,0.542,161227,0.618,0,0xIuNHHcKI1JDuBPlSwzb1,0.0,2,0.772,-8.876,1,Good Morning Good Morning - Remastered 2009,49,1967-06-01,0.139,121.849,0.93,1967
9432,0.6890000000000001,The Rolling Stones,0.5660000000000001,215760,0.795,0,2FkBzncOXWo7pnN8oqm7Wx,0.0,7,0.249,-7.755,1,Let's Spend The Night Together,50,1967-06-26,0.0498,140.859,0.5720000000000001,1967
9434,0.411,The Beatles,0.633,182053,0.385,0,1sjmKmR4u9xDeJHjDCn2bZ,8.72e-05,9,0.095,-9.967,1,Penny Lane,52,1967-05-26,0.0358,113.956,0.647,1967
9467,0.754,The Beatles,0.6859999999999999,138387,0.127,0,5jgFfDIR6FR0gvlA56Nakr,1.41e-05,7,0.0573,-14.361,1,Blackbird - Remastered 2009,74,1968-11-22,0.0342,93.699,0.3720000000000001,1968
9471,0.518,The Rolling Stones,0.7020000000000001,378147,0.6679999999999999,0,1Ud6moTC0KyXMq1Oxfien0,0.0,9,0.0588,-9.237,1,Sympathy For The Devil - 50th Anniversary Edition,74,1968-12-06,0.214,116.063,0.561,1968
9478,0.232,The Beatles,0.818,188960,0.728,0,1gFNm7cXfG1vSMcxPpSxec,0.0642,10,0.251,-8.331,1,"Ob-La-Di, Ob-La-Da - Remastered 2009",70,1968-11-22,0.0314,113.059,0.975,1968
9480,0.0205,The Beatles,0.453,285000,0.654,0,389QX9Q1eUOEZ19vtzzI9O,0.00395,4,0.172,-8.855,0,While My Guitar Gently Weeps - Remastered 2009,69,1968-11-22,0.0317,115.0,0.7020000000000001,1968
9487,0.069,The Beatles,0.48,163453,0.969,0,0j3p1p06deJ7f9xmJ9yG22,0.00022,9,0.0608,-7.463999999999999,1,Back In The U.S.S.R. - Remastered 2009,66,1968-11-22,0.0854,142.489,0.494,1968
9493,0.742,The Beatles,0.631,105933,0.387,0,09x9v1o51dbqi5H0u7UGfp,0.000406,5,0.0822,-11.529000000000002,1,I Will - Remastered 2009,63,1968-11-22,0.0262,103.11,0.8320000000000001,1968
9497,0.000606,The Beatles,0.166,269787,0.831,0,0Bs0hUYxz7REyIHH7tRhL2,0.846,9,0.8109999999999999,-8.469,1,Helter Skelter - Remastered 2009,62,1968-11-22,0.0894,167.518,0.281,1968
9498,0.16,The Beatles,0.388,235773,0.529,0,5NQYyej46WQkgCbnzGD21W,0.0681,7,0.108,-10.533,1,Dear Prudence - Remastered 2009,61,1968-11-22,0.0436,150.721,0.332,1968
9509,0.333,The Beatles,0.599,213107,0.363,0,1ITQbrueGLl581a25XXm9c,0.0,7,0.243,-11.728,1,Rocky Raccoon - Remastered 2009,57,1968-11-22,0.0315,79.456,0.648,1968
9514,0.523,The Beatles,0.431,164547,0.54,0,71LsKf3xISiOlY1mj7FFPP,1.34e-06,9,0.16899999999999998,-9.6,0,Happiness Is A Warm Gun - Remastered 2009,57,1968-11-22,0.0589,139.28799999999998,0.44,1968
9531,0.1,The Rolling Stones,0.583,195147,0.855,0,7EXgO1bRnEArE58rtrgMWB,0.0177,0,0.262,-7.212999999999999,1,Street Fighting Man - 50th Anniversary Edition,56,1968-12-06,0.0333,128.178,0.69,1968
9535,0.6559999999999999,The Beatles,0.433,123493,0.483,0,2X9H5BokS1u5O46YpNYNsZ,2.64e-05,9,0.539,-9.422,1,I'm So Tired - Remastered 2009,55,1968-11-22,0.175,68.492,0.7170000000000001,1968
9543,0.828,The Beatles,0.512,176667,0.0953,0,5FnpXVgDOk2sLT58qM22Of,0.000268,2,0.117,-16.082,1,Julia - Remastered 2009,55,1968-11-22,0.0304,134.70600000000002,0.193,1968
9544,0.872,The Beatles,0.472,148573,0.292,0,1swmf4hFMJYRNA8Rq9PVaW,0.0007,10,0.128,-11.591,1,Martha My Dear - Remastered 2009,54,1968-11-22,0.0321,177.62400000000005,0.8240000000000001,1968
9549,7.37e-05,The Beatles,0.541,163080,0.727,0,1ABegtCPBMMJaMpfDyATjE,0.7170000000000001,2,0.232,-7.508999999999999,1,Birthday - Remastered 2009,52,1968-11-22,0.0384,139.239,0.91,1968
9556,0.0123,The Beatles,0.523,137840,0.51,0,2jAojvUaPoHPFSPpF0UNRo,8.379999999999999e-05,7,0.108,-9.827,0,Glass Onion - Remastered 2009,54,1968-11-22,0.0514,120.432,0.789,1968
9559,0.634,The Beatles,0.608,168027,0.17800000000000002,0,6TjUg1cTUzWHbal6yQAi7c,0.35200000000000004,2,0.166,-17.109,1,Mother Nature's Son - Remastered 2009,53,1968-11-22,0.0264,84.78,0.401,1968
9575,0.0785,The Beatles,0.386,255707,0.626,0,1aOzDhi5a1RWWRy5dmYA8I,0.00164,9,0.621,-9.451,1,Revolution 1 - Remastered 2009,51,1968-11-22,0.0377,98.425,0.695,1968
9581,0.33,The Beatles,0.5770000000000001,195267,0.624,0,2tBv9tAdqEbLNDi5smSjbg,0.006220000000000001,0,0.117,-9.626,1,Sexy Sadie - Remastered 2009,52,1968-11-22,0.0285,75.47800000000002,0.6709999999999999,1968
9584,0.224,The Beatles,0.621,194160,0.459,0,5Z3Rd1fMcaty8g5Pn7yhBQ,0.0,0,0.6559999999999999,-10.414,1,The Continuing Story Of Bungalow Bill - Remastered 2009,51,1968-11-22,0.104,114.816,0.648,1968
9587,0.000875,The Beatles,0.327,240453,0.525,0,2AsGApoUuN8pTM17Lq9eUd,0.259,9,0.133,-10.272,1,Yer Blues - Remastered 2009,51,1968-11-22,0.0475,151.766,0.435,1968
9591,0.53,The Beatles,0.589,101160,0.522,0,4eLIq1nQNwz2qLu8DeiWIp,0.000243,2,0.0993,-8.718,1,Why Don't We Do It In The Road? - Remastered 2009,50,1968-11-22,0.0521,187.688,0.957,1968
9593,0.594,The Beatles,0.599,230453,0.537,0,4zq4rrfHZeZsTbo5vjJXSV,1.92e-05,0,0.194,-9.617,1,Don't Pass Me By - Remastered 2009,50,1968-11-22,0.0254,84.895,0.946,1968
9608,0.88,The Beatles,0.537,161160,0.297,0,1TPcNcmuKlq0PKpYOBgP1U,1.5e-05,7,0.145,-15.452,1,Honey Pie - Remastered 2009,50,1968-11-22,0.0822,144.197,0.5529999999999999,1968
9613,0.643,The Beatles,0.542,124267,0.445,0,4ZmjfLdJXbqjAENqk7eWSE,0.0,8,0.516,-9.105,1,Piggies - Remastered 2009,50,1968-11-22,0.0303,93.245,0.52,1968
9616,0.0207,The Beatles,0.523,144773,0.731,0,64P3zpRsDHIk7YTpRtaKYL,0.000464,2,0.081,-8.613,1,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,49,1968-11-22,0.0559,117.089,0.81,1968
9618,0.115,The Beatles,0.517,182080,0.529,0,5XmetMMUFNXClbiYnGdVmP,0.00396,9,0.174,-11.851,0,Cry Baby Cry - Remastered 2009,49,1968-11-22,0.0323,76.64399999999998,0.362,1968
9620,0.539,The Beatles,0.349,186307,0.129,0,40d2EcaOOCUjDzzo2YvUWn,0.405,5,0.192,-15.883,1,"Long, Long, Long - Remastered 2009",49,1968-11-22,0.0294,104.837,0.163,1968
9623,0.865,The Beatles,0.146,193760,0.355,0,3T4Kt51PV4k8tx6YCtBgcl,0.835,7,0.114,-14.583,1,Good Night - Remastered 2009,49,1968-11-22,0.0352,146.408,0.17800000000000002,1968
9628,0.425,The Beatles,0.792,52973,0.763,0,6j67aNAPeQ31uw4qw4rpLa,0.627,2,0.789,-11.185,1,Wild Honey Pie - Remastered 2009,49,1968-11-22,0.0506,89.9,0.152,1968
9644,0.008140000000000001,The Beatles,0.623,174467,0.544,0,5iyCSUM7zzficwaGo8GIoc,0.309,11,0.134,-11.043,0,Savoy Truffle - Remastered 2009,48,1968-11-22,0.0536,120.761,0.7929999999999999,1968
9663,0.0339,The Beatles,0.557,185733,0.54,0,6dGnYIeXmHdcikdzNNDMm2,0.00248,9,0.179,-10.484000000000002,1,Here Comes The Sun - Remastered 2009,82,1969-09-26,0.0347,129.171,0.394,1969
9665,0.0302,The Beatles,0.5329999999999999,259947,0.376,0,2EqlS6tkEnglzr7tkKAAYD,0.248,9,0.0926,-11.913,0,Come Together - Remastered 2009,78,1969-09-26,0.0393,165.007,0.187,1969
9667,0.447,The Rolling Stones,0.634,270773,0.63,0,6H3kDe7CGoWYBabAeVWGiD,0.039,1,0.17,-8.277000000000001,0,Gimme Shelter,75,1969-12-05,0.031,118.628,0.489,1969
9677,0.198,The Beatles,0.396,182293,0.338,0,0pNeVovbiZHkulpGeOx1Gj,2.62e-06,0,0.138,-10.872,1,Something - Remastered 2009,71,1969-09-26,0.0304,133.52200000000002,0.377,1969
9687,0.64,The Rolling Stones,0.32,448720,0.62,0,6lFZbCc7pn6Lme1NP7qQqQ,6.36e-05,0,0.253,-9.686,1,You Can't Always Get What You Want,66,1969-12-05,0.0594,86.32700000000001,0.472,1969
9689,0.0126,The Beatles,0.422,207240,0.6559999999999999,0,2mxByJWOajjiVsLWjNXvDJ,0.0279,4,0.268,-8.412,1,Oh! Darling - Remastered 2009,67,1969-09-26,0.0397,173.93,0.5489999999999999,1969
9697,0.326,The Beatles,0.419,91760,0.152,0,01SfTM5nfCou5gQL70r6gs,0.0034,0,0.113,-12.126,1,Golden Slumbers - Remastered 2009,64,1969-09-26,0.0277,80.608,0.239,1969
9710,0.155,The Beatles,0.626,170720,0.512,0,0suLngfo7rJoetk7Ub6N8l,4.650000000000001e-05,1,0.215,-9.15,0,Octopus's Garden - Remastered 2009,61,1969-09-26,0.0247,92.225,0.73,1969
9712,0.0233,The Beatles,0.37,467320,0.515,0,3Z25k4ZF6QENy2d9YatsM5,0.205,2,0.0966,-9.487,0,I Want You (She's So Heavy) - Remastered 2009,60,1969-09-26,0.0321,115.732,0.42,1969
9714,0.226,The Beatles,0.5429999999999999,96467,0.458,0,5eZrW59C3UgBhkqNlowEID,0.00663,0,0.298,-8.976,1,Carry That Weight - Remastered 2009,61,1969-09-26,0.0274,84.319,0.7040000000000001,1969
9729,0.629,The Beatles,0.764,207920,0.426,0,2S8xyNRJX1XQdo3qnTuovI,0.000119,2,0.132,-11.045,1,Maxwell's Silver Hammer - Remastered 2009,58,1969-09-26,0.0405,131.12,0.726,1969
9730,0.754,The Beatles,0.328,165667,0.249,0,1rxoyGj1QuPoVi8fOft1Kt,5.77e-06,2,0.134,-11.777,1,Because - Remastered 2009,58,1969-09-26,0.0272,81.257,0.162,1969
9732,0.345,The Beatles,0.335,242973,0.416,0,1jOLTO379yIu9aMnCkpMQl,0.136,0,0.116,-11.050999999999998,1,You Never Give Me Your Money - Remastered 2009,58,1969-09-26,0.0348,174.46400000000003,0.223,1969
9735,0.00376,The Beatles,0.53,118627,0.72,0,2jtUGFsqanQ82zqDlhiKIp,3.3799999999999995e-05,2,0.314,-8.793,1,She Came In Through The Bathroom Window - Remastered 2009,56,1969-09-26,0.0338,80.652,0.69,1969
9740,0.284,The Beatles,0.483,146267,0.177,0,4nwKdZID1ht0lDBJ5h2p87,0.499,2,0.116,-17.629,1,Sun King - Remastered 2009,56,1969-09-26,0.0277,74.994,0.192,1969
9745,0.00101,The Beatles,0.647,141613,0.487,0,5aHHf6jrqDRb1fcBmue2kn,0.285,11,0.138,-10.119,0,The End - Remastered 2009,56,1969-09-26,0.0689,123.444,0.222,1969
9754,0.0457,The Rolling Stones,0.5710000000000001,221747,0.901,0,1gqTXnc7WXBI9AwcCiqcJ1,0.205,3,0.0753,-9.152,1,Jumpin' Jack Flash - Mono Version,58,1969-09-12,0.0568,137.317,0.645,1969
9755,0.507,The Rolling Stones,0.406,251453,0.768,0,5m6livL7ccIS92wq16n52r,0.0473,6,0.0825,-9.321,1,Monkey Man,54,1969-12-05,0.0374,99.855,0.55,1969
9761,0.0699,The Beatles,0.6759999999999999,66533,0.596,0,4JOyMhad5dD81uGYLGgKrS,1.96e-05,4,0.35100000000000003,-9.107,1,Mean Mr Mustard - Remastered 2009,54,1969-09-26,0.0272,100.687,0.97,1969
9762,0.00472,The Beatles,0.474,72640,0.939,0,1FTCA6wQwulQFokDddKE68,0.674,11,0.19,-8.884,0,Polythene Pam - Remastered 2009,54,1969-09-26,0.199,166.829,0.499,1969
9769,0.415,The Rolling Stones,0.472,251640,0.75,0,61IBpJ6TymrEwd7bz3oPNp,0.0206,10,0.369,-10.434,1,She's A Rainbow - Full Version / With Intro,57,1969-09-12,0.0371,109.251,0.529,1969
9782,0.433,The Rolling Stones,0.5579999999999999,327880,0.684,0,06FcMPcosZg13x2QODDDK6,0.00293,0,0.226,-8.246,1,Let It Bleed,52,1969-12-05,0.0288,116.232,0.867,1969
9788,0.0197,The Beatles,0.5870000000000001,191307,0.617,0,5xYC2ZJJ9TMJL8BOl85O2R,0.639,7,0.199,-9.164,1,Hey Bulldog - Remastered 2009,51,1969-01-17,0.028,100.495,0.947,1969
9847,0.518,The Beatles,0.605,159720,0.536,0,3oEo8Pqm5IAi8wQfCI5BpR,0.0,1,0.528,-10.069,1,Yellow Submarine - Remastered 2009,47,1969-01-17,0.0421,110.849,0.688,1969
9861,0.772,The Rolling Stones,0.403,412760,0.6579999999999999,0,3tIvHt7VaIenprWXrYzgwb,3.96e-06,9,0.166,-10.285,1,Midnight Rambler,48,1969-12-05,0.118,75.488,0.512,1969
9872,0.631,The Beatles,0.443,243027,0.403,0,7iN1s7xHE4ifF5povM6A48,0.0,0,0.111,-8.339,1,Let It Be - Remastered 2009,78,1970-05-08,0.0322,143.46200000000005,0.41,1970
9903,0.361,The Beatles,0.257,228133,0.412,0,4dkoqJrP0L8FXftrMZongF,8.68e-05,1,0.0702,-11.788,1,Across The Universe - Remastered 2009,66,1970-05-08,0.0287,152.126,0.858,1970
9924,0.4920000000000001,The Beatles,0.7609999999999999,189387,0.5920000000000001,0,4MLBqAEzNN89o2M9h92Z26,0.00626,2,0.61,-9.836,1,Get Back - Remastered 2009,65,1970-05-08,0.0586,123.095,0.332,1970
9939,0.7559999999999999,The Beatles,0.299,218187,0.329,0,3mlMpmY8oZIBFc39D9zLbh,0.0105,3,0.0559,-10.096,1,The Long And Winding Road - Remastered 2009,63,1970-05-08,0.0279,132.282,0.392,1970
9986,0.0974,The Beatles,0.726,216813,0.7020000000000001,0,0CaBBQsaAiRHhiLmzi7ZRp,3.46e-05,7,0.239,-10.757,1,Two Of Us - Remastered 2009,55,1970-05-08,0.032,109.114,0.931,1970
10024,0.0715,The Beatles,0.44,217560,0.609,0,3gwRWIbr5ycEVLIAXrWaw7,0.0,2,0.5820000000000001,-8.824,1,I've Got A Feeling - Remastered 2009,53,1970-05-08,0.0358,165.15599999999995,0.364,1970
10055,0.179,The Beatles,0.29100000000000004,145587,0.638,0,2BMqay80iBzZTa608Y1eG1,0.0,9,0.101,-7.854,0,I Me Mine - Remastered 2009,51,1970-05-08,0.0554,185.235,0.525,1970
10074,0.687,The Rolling Stones,0.4320000000000001,341773,0.389,0,52dm9op3rbfAkc1LGXgipW,0.0107,7,0.0788,-6.517,1,Wild Horses - 2009 Mix,71,1971-04-23,0.0255,139.506,0.158,1971
10084,0.219,The Rolling Stones,0.633,228667,0.934,0,61UuPxxYUvacEH6SHIK3sU,0.00021,0,0.0592,-3.594,1,Brown Sugar - 2009 Mix,69,1971-04-23,0.0344,128.606,0.963,1971
10090,0.408,The Rolling Stones,0.545,436000,0.757,0,1hIQPCM3oWXrpnXmgTDaKG,0.045,0,0.16,-5.228,1,Can't You Hear Me Knocking - 2009 Mix,64,1971-04-23,0.0396,152.217,0.7140000000000001,1971
10110,0.363,The Rolling Stones,0.562,179387,0.779,0,3RZMzCvYsmJ0u2ioKTOsmJ,0.0292,7,0.066,-6.705,1,Honky Tonk Women - Mono Version,63,1971-12-20,0.0592,119.602,0.967,1971
10158,0.33,The Rolling Stones,0.54,244533,0.862,0,3oJtUnnt5uYPtzulIbLw3D,1.7e-05,2,0.156,-4.599,1,Dead Flowers - 2009 Mix,57,1971-04-23,0.0284,130.34,0.931,1971
10174,0.575,The Rolling Stones,0.417,357200,0.5,0,3w7hnMNX4zVZeBJ6LisTjT,0.0883,7,0.102,-6.449,1,Moonlight Mile - 2009 Mix,55,1971-04-23,0.0263,130.531,0.241,1971
10223,0.774,The Rolling Stones,0.435,342587,0.295,0,4M4Q3JLsUbyTkd5WHty1WB,0.0247,7,0.0769,-9.773,1,Wild Horses,51,1971-12-20,0.0264,141.293,0.15,1971
